repository	id	iid	project_id	title	description	state	created_at	updated_at	merged_by_user_name	merged_at	closed_by_user_name	closed_at	target_branch	source_branch	author_user_name	source_project_id	target_project_id	sha	merge_commit_sha	squash_commit_sha	changes_count	additions	changes	deletions	file_count 
tezos/tezos	56488633	1776	3836952	Expose `unparse_code` in script_ir_translator.mli	"This just exposes unparse_code in the .mli, for convenience.

This function is called when unparsing lambdas, ie converting from the typed IR to Micheline. It has a distinct performance profile and must be benched separately from unparse_data."	closed	2020-04-22T07:06:47.325Z	2020-04-22T07:10:42.109Z			igarnier	2020-04-22T07:09:07.059Z	master	igarnier@expose_unparse_code	igarnier	11412215	3836952	b0febddc6331808137c88e120f47fa8b1ef07048			560	19530	35651	16121	561
tezos/tezos	56375201	1773	3836952	WIP: lib_p2p: caping the number of opened connections to max_connections	"Registration of pending (outgoing) connections in order to cap the
total number of opened connections."	opened	2020-04-21T08:56:19.484Z	2020-06-15T13:56:06.680Z					master	zay@p2p_max_outgoing_connections	ZaynahDargaye	9487506	3836952	cb1199bdb32b3a27d66e712b9f8c0a0c33c43239			4	70	78	8	4
tezos/tezos	56374125	1772	3836952	Vendors/lmdb tests: Replace /tmp by Filename.get_temp_dir	TravisCI (of ocaml/opam-repository) on MacOS dislikes hardwired use of /tmp	merged	2020-04-21T08:45:02.610Z	2020-04-24T08:30:38.725Z	pirbo	2020-04-24T08:30:38.826Z			master	lmdb_test_travis	pirbo	9487506	3836952	98ad69fd5d9058780b34d72402187003c1276f8e			1	13	21	8	1
tezos/tezos	56251099	1771	3836952	WIP: environment_V0: Fix duplicate encodings issue	"Some encodings from different protocols are registered with the
same name while they are different. This patch prefixes the name
of the encoding with the name of the protocol.


# How to test this MR

On master, the command `tezos-client rpc get /errors` is broken. With this patch, you can check that the list of errors is printed.

# Known issue

Adding back the protocol `004` makes the command `tezos-codec dump encodings` fails with another error

The error vanishes if one change the `json-data-encoding` file `json_schenla.ml` with the following patch:

```
@@ -480,10 +486,15 @@ let insert_definition name elt defs =
       def :: insert rem
     | (_, { kind = Dummy }) :: rem ->
       (name, elt) :: rem
-    | (_, defelt) :: rem ->
-      if not (eq_element elt defelt) then
-        raise (Duplicate_definition (name, elt, defelt)) ;
-      (name, elt) :: rem in
+    | (defpath, defelt) :: rem ->
+      match elt.kind with
+      | Def_ref path when defpath = path -> rem
+      | _ ->
+        if not (eq_element elt defelt) then
+          raise (Duplicate_definition (name, elt, defelt))
+        else
+          (name, elt) :: rem
+ in
```

It is not clear whether this patch is the one intended. The issue is that in `proto_*/lib_client/alpha_client_context.ml` we defined encodings which are already defined in `proto_*/lib_protocol/`. All these encodings are registered. However, the current behavior of `json-data-encoding` is to say that defining a new encoding and defining the definition of this encodings are two different encodings, hence they should not have the same name in the current version of `data_encoding`."	closed	2020-04-20T11:39:36.271Z	2020-04-27T14:18:57.704Z			raphael-proust	2020-04-27T14:18:57.825Z	master	francois@fix-duplicate-encodings	Saroupille	9487506	3836952	dcb84b6b533b41785d70cbf40c9d7042bb38a787			5	11	26	15	5
tezos/tezos	56112509	1768	3836952	Sapling: add test for wallet (gen key and import key)		closed	2020-04-17T20:08:28.560Z	2020-04-17T20:08:37.296Z			dannywillems	2020-04-17T20:08:37.317Z	master	dannywillems-sapling@python-add-test-wallet	dannywillems	11412215	3836952	a4e11893a831f0be40b50ed4232a74ac96277d0c			523+	31494	42246	10752	620
tezos/tezos	57012298	1787	3836952	Mockup client: print back/export mockup parameters	"meta issue: nomadic-labs/tezos#111 

issue: nomadic-labs/tezos#138

branch: https://gitlab.com/smelc/tezos/-/commits/smelc-issue-111-easybits

This MR cannot be merged earlier than tezos/tezos!1720 (i.e. merge tezos/tezos!1720 first).

When creating a mockup, we can specify some protocol parameters and some initial list of bootstrap accounts as .json files. This MR adds the possibility to:
* [X] print back protocol constants and bootstrap accounts at mockup creation
* [X] add a command to defaults of `--boostrap-accounts` and `--protocol-constants`: **config show mockup**
* [X] add a command to export defaults to files (allowing easy customization by the user). Done by adding the command **config init mockup [--bootstrap-accounts <path>] [--protocol-constants <path>]**
* [X] add tests (will require merging after tezos/tezos!1746)
  * [X] Test executing `config show mockup`
  * [X] Test executing `config init mockup`
  * [X] Test that files created with `config show/init mockup` can be successfully passed to `create mockup`'s flags `--bootstrap-accounts` and `--protocol-constants`. I went down the full road and tested the full test matrix (either using `show` or `init` to get the mockup's state and using custom bootstrap accounts or not at `create mockup`).

Here is an execution of `config show mockup`:

```shell
> ./tezos-client -M mockup config show mockup # -M mockup avoids a warning
[ { ""name"": ""bootstrap5"",
    ""sk_uri"":
      ""unencrypted:edsk4QLrcijEffxV31gGdN2HU7UpyJjA8drFoNcmnB28n89YjPNRFm"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap4"",
    ""sk_uri"":
      ""unencrypted:edsk2uqQB9AY4FvioK2YMdfmyMrer5R8mGFyuaLLFfSRo8EoyNdht3"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap3"",
    ""sk_uri"":
      ""unencrypted:edsk4ArLQgBTLWG5FJmnGnT689VKoqhXwmDPBuGx3z4cvwU9MmrPZZ"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap2"",
    ""sk_uri"":
      ""unencrypted:edsk39qAm1fiMjgmPkw1EgQYkMzkJezLNewd7PLNHTkr6w9XA2zdfo"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap1"",
    ""sk_uri"":
      ""unencrypted:edsk3gUfUPyBSfrS9CCgmCiQsTCHGkviBDusMxDJstFtojtc1zcpsh"",
    ""amount"": ""4000000000000"" } ]
Default value of --protocol-constants:
{ ""hard_gas_limit_per_operation"": ""1040000"",
  ""hard_gas_limit_per_block"": ""10400000"",
  ""hard_storage_limit_per_operation"": ""60000"", ""cost_per_byte"": ""1000"" }
```

Here is an execution of `config init mockup`:

```shell
> ./tezos-client -M mockup config init mockup --protocol-constants /tmp/consts.json --bootstrap-accounts /tmp/boot.json
Written default --bootstrap-accounts file: /tmp/boot.json
Written default --protocol-constants file: /tmp/consts.json
```

Here are the files that have been created:

```shell
> cat ~/.tezos-client/{bootstrap-accounts,protocol-constants}.json
[ { ""name"": ""bootstrap5"",
    ""sk_uri"":
      ""unencrypted:edsk4QLrcijEffxV31gGdN2HU7UpyJjA8drFoNcmnB28n89YjPNRFm"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap4"",
    ""sk_uri"":
      ""unencrypted:edsk2uqQB9AY4FvioK2YMdfmyMrer5R8mGFyuaLLFfSRo8EoyNdht3"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap3"",
    ""sk_uri"":
      ""unencrypted:edsk4ArLQgBTLWG5FJmnGnT689VKoqhXwmDPBuGx3z4cvwU9MmrPZZ"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap2"",
    ""sk_uri"":
      ""unencrypted:edsk39qAm1fiMjgmPkw1EgQYkMzkJezLNewd7PLNHTkr6w9XA2zdfo"",
    ""amount"": ""4000000000000"" },
  { ""name"": ""bootstrap1"",
    ""sk_uri"":
      ""unencrypted:edsk3gUfUPyBSfrS9CCgmCiQsTCHGkviBDusMxDJstFtojtc1zcpsh"",
    ""amount"": ""4000000000000"" } ]{ ""hard_gas_limit_per_operation"": ""1040000"",
  ""hard_gas_limit_per_block"": ""10400000"",
  ""hard_storage_limit_per_operation"": ""60000"", ""cost_per_byte"": ""1000"" }
```

Reexecuting it a second time yields:

```
> ./tezos-client --mode mockup config init mockup --protocol-constants /tmp/consts.json --bootstrap-accounts /tmp/boot.json
Error:
  Config file to write value of --bootstrap-accounts exists already: /tmp/boot.json
```"	merged	2020-04-27T10:00:07.879Z	2020-06-12T13:00:56.961Z	pirbo	2020-06-12T13:00:56.996Z			master	smelc-issue-111-easybits	smelc	18024911	3836952	5907d19efc61b5cf36039755a956909c1ff7c9be			13	838	974	136	13
tezos/tezos	56112202	1767	3836952	Test python: remember contract	"Fix #773.

I splitted in two commits because I am not sure the tests are going to be accepted in the MR, and I need the remember_contract method to write sapling tests (I cherry-picked it to avoid conflicts while rebasing later). I suppose the first one `38e44578b31cfa0d03e1ad8871921c56115342ef` is going to be accepted."	merged	2020-04-17T20:03:30.451Z	2020-04-20T15:16:47.449Z	paracetamolo	2020-04-20T15:16:47.675Z			master	dannywillems@test-python-remember-contract	dannywillems	9487506	3836952	0675d7e01f1c04969dea2f1deebc87f733540a9d			2	70	70	0	2
tezos/tezos	56245604	1769	3836952	Stdlib: use external Ringo instead of LRU/Ring/WeakRingTable	"This MR replaces the Stdlib modules `Lru_cache`, `Ring`, and `WeakRingTable` by the external dependency `Ringo`. That new dependency is composed mostly of the removed code with a more generic interface and many more tests.

NOTE to the merger:

- This MR needs to be merged first https://gitlab.com/tezos/opam-repository/-/merge_requests/86
- There is a branch with an opam suffix: https://gitlab.com/nomadic-labs/tezos/-/tree/raphael@with-ringo--opam"	merged	2020-04-20T10:43:05.453Z	2020-06-08T17:08:39.763Z	pirbo	2020-06-08T17:08:39.967Z			master	raphael@with-ringo	raphael-proust	9487506	3836952	d1e8efa067282b5d1169f606f04c9c1aec9cb58d			29	115	1568	1453	29
tezos/tezos	56096835	1764	3836952	event_logging: strip withespace when sanitize		closed	2020-04-17T16:32:37.880Z	2020-05-15T14:14:24.624Z			abate	2020-05-11T14:00:04.839Z	master	abate@minor_log_fix	abate	9487506	3836952	5ad0c33c985170caa27eb55e1168b533edfd0b4f			1	5	6	1	1
tezos/tezos	56100843	1766	3836952	Test: extract client instanciation in sandbox	"For the moment, only one client is used in the different tests, through sandbox.client(0). For a given node, only this client is used, including its state (saved keys, known addresses, etc). It may be interesting to allow instantiating a new client for a given node for scenari requiring clients with different states.

We may also want to always use the same node, but different clients (imagine a client A originates a contract on the node N, and you want to test the client feature remembering the contract => you may want to use a client B)."	merged	2020-04-17T17:36:49.168Z	2020-05-07T11:03:44.317Z	pirbo	2020-05-07T11:03:44.354Z			master	dannywillems@test-refacto-client-instance-creation	dannywillems	9487506	3836952	75c05dc7830128dca46b0b26eabf34a026f2ff75			1	40	49	9	1
tezos/tezos	56834463	1785	3836952	Remove legacy logging from p2p	It would be nice to convert all the modules. But it's very time consuming, so this first batch could also be merged now, followed by a second batch in a different MR.	merged	2020-04-24T11:00:47.979Z	2020-06-23T11:58:05.963Z	romain.nl	2020-05-11T15:06:48.825Z			master	abate@p2p-legacy	abate	9487506	3836952	373f869ba13e36c3cc9cbc0385da271f387dac70			9	409	611	202	9
tezos/tezos	56087017	1760	3836952	UX/mockup: signals incompatibility between mode and base directory type	"MR dependency: !1720 !1746 (tests)

Initially this fixes reported UX issues. 

For example, when forgetting to specify the mockup directory.

```
./tezos-client -M mockup transfer 1 from bootstrap1 to bootstrap2 
Node is bootstrapped, ready for injecting operations.
Estimated gas: 10207 units (will add 100 for safety)
Estimated storage: no bytes added
Cannot parse operation.
Fatal error:
  transfer simulation failed
```

The transfer command should not even be attempted when the directory (here the default base directory, aka `~/.tezos-client`) is *not* in the correct mode.

A related glitch is 
```
/tezos-client -M mockup transfer 1 from bootstrap1 to bootstrap2
Error:
  Erroneous command line argument 4 (bootstrap1).
  no contract or key named bootstrap1
  bad contract notation
  Invalid contract notation ""bootstrap1""
```"	merged	2020-04-17T14:40:41.212Z	2020-06-04T14:58:25.975Z	klakplok	2020-06-03T12:35:33.040Z			master	rb@ux/check-mode-base-dir-compat	richard.bonichon	14747364	3836952	9e0bd83b5230a7106ba0b3547f51f7bc15ae16d9			7	103	156	53	7
tezos/tezos	56094271	1763	3836952	Tests: fix some wrong type annotations	"- use_tls is a boolean, not an integer
- base_dir is an optional string.

use_tls does still require a deeper type refactorization. In the add_node, it is an optional tuple, and bool is used to convert, which will give UB"	merged	2020-04-17T15:59:39.112Z	2020-04-20T14:47:25.508Z	paracetamolo	2020-04-20T13:48:07.004Z			master	dannywillems@test-client-use-tls-wrong-type	dannywillems	9487506	3836952	089e339336f640cacc1340c53898b9ace3e76ac8			4	8	15	7	4
tezos/tezos	58552056	1821	3836952	Test/Stdlib: add tests for split	"Test the default behavior of split handles a duplicated separator. Test at the same time the behavior is the same with ~dup:true.

## How to test
```
cd src/lib_stdlib && dune build @runtest
```"	merged	2020-05-13T13:53:37.038Z	2020-06-22T16:40:10.970Z	adrianbrink	2020-06-22T16:40:11.049Z			master	dannywillems@stdlib-test-split-string	dannywillems	9487506	3836952	7b399de7378871a7219821b948a0ed17d754a7dd			3	95	98	3	3
tezos/tezos	56097081	1765	3836952	event_log: Fix level for Debug definition	"Also remove Event_default and force definitions to declare their
level accordingly."	merged	2020-04-17T16:36:12.327Z	2020-04-24T10:48:12.426Z	pirbo	2020-04-24T09:07:47.686Z			master	abate@log_level	abate	9487506	3836952	58c7c33e66f182b0b8c98eaedef9941586770c39			4	4	19	15	4
tezos/tezos	59579074	1840	3836952	Client: now the client binary accept an --endpoint argument to specify the RPC URL base	"Fixes: #861 

Currently to tell the client binary which RPC endpoint it should talk with one could only use the combination of `--addr` `--port` `--tls`. This has its limitation and doesn't support RPC servers that make uses of contextual path.

This MR introduces a new client argument `--endpoint` which allows the user to directly specify an RPC endpoint.

Also, this MR will disallow specifying both --endpoint and any of the other three options; and raise warning if any of --addr --port or --tls exists on either the cli args or in the config file

more specifically, the endpoint will be decided as below

```
  endpoint logic:
    1) if --endpoint provided as CLI argument,
       use it but check no presence of --addr, --port, or --tls
    2) otherwise, merge --addr, --port, and --tls with config file; then
         2a) if --endpoint exists in config file,
             use it but check no presence of merged --addr, --port, or --tls
         2b) otherwise synthesize --endpoint from --addr, --port, and --tls
```"	merged	2020-05-25T12:40:07.776Z	2020-08-10T08:55:13.183Z	pirbo	2020-07-13T14:39:57.976Z			master	hx-client-endpoint-arg	haochenxie	16805926	3836952	0dd6e836a1a764aa51c4c4a8909e947bd9f1171d			10	224	294	70	10
