id	type	body	author_user_name	created_at	updated_at	isSystem	noteable_id	noteable_type	noteable_iid	change_trigger	repo	merge_request_id 
gid://gitlab/DiffNote/357307542		How about this compromise: move out the test case (`inputs`) and but leave two separate tests.	arvidnl	2020-06-08T14:12:33Z		False				0	tezos/tezos	1821
gid://gitlab/DiffNote/358917070		"I can't infer it.  
Even if someone can infer the role of `dup`, its default value needs to be documented as well."	raphael-proust	2020-06-10T15:36:52Z		False				3	tezos/tezos	1821
gid://gitlab/DiffNote/358917074		"Considering the implementation is literally `?(dup = true)` there is indeed little point in doubling this test.

Basically, what the doubling would be testing is that it would test the documentation that says `[dups] defaults to [true]`. But the documentation doesn't even mention that.

Recommendation:

- Keep the long test for `~dup:true`.
- Make another long tests for `~dup:false` (to go along the one for `~dup:true`).
- Expands both long tests to check the output when fed: `""""`, `"" ""` (delimiter), `""  ""` (repeated delimiter), `""HelloWorld""` (no delimiter).
- Replace the test without an argument by a short test that shows that `~dup:true` behaves the same as `?dup:None` (for that one, just a single `""a  b""` test case is sufficient, the aim is to prove that the default is `true` not what the behaviour for `true` is, which is cover in the first item in this list)."	raphael-proust	2020-06-10T15:36:53Z		False				0	tezos/tezos	1821
gid://gitlab/DiffNote/361200569		I applied your recommendations @raphael-proust.	dannywillems	2020-06-15T12:51:27Z		False				-2	tezos/tezos	1821
gid://gitlab/DiffNote/361201577		"New doc:
```
(** Splits a string on a delimiter character. If [dup] is set to [true],
    groups multiple delimiters and ignores delimiters at the
    beginning and end of string. If [limit] is passed, stops after [limit]
    split(s). [dups] defaults to [true] and [limit] defaults to [max_int].
 *)
val split : char -> ?dup:bool -> ?limit:int -> string -> string list
```"	dannywillems	2020-06-15T12:52:47Z		False				-2	tezos/tezos	1821
gid://gitlab/DiffNote/361404161		"Ignores in the sense of ""keep"" or ""strip""? Better replace ""ignore"" with either of those words. I think it might even be wise to add a small example to the doc string e.g. `E.g. [split ~dup:true ',' "",hello,,world,""] returns [""hello""; ""world""]`."	arvidnl	2020-06-15T15:55:33Z		False				3	tezos/tezos	1821
gid://gitlab/DiffNote/361467091		Done. I think that's gonna be the most documented function in the tezos codebase.	dannywillems	2020-06-15T17:44:01Z		False				-2	tezos/tezos	1821
gid://gitlab/DiffNote/363589890		"`split ~dup:false ',' "",,hello,world,,""] returns [""""; ""hello""; ""world""; """"]`

But maybe more importantly:

`split ~dup:false ',' "",,hello,,,world,,""] returns [""""; ""hello""; """"; """"; ""world""; """"]`

I pushed a commit which fixes that and also introduces a new test"	raphael-proust	2020-06-18T11:04:35Z		False				0	tezos/tezos	1821
gid://gitlab/DiffNote/359680058		The name of the error `_arg` is not consistent with the names of the errors below.	Saroupille	2020-06-11T15:41:55Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/359682780		From this example, it seems that `--endpoint` is similar to the combo `--port` `--addr` and `tls`. However, it seems that a `Uri` can support more, right? Maybe having an example which supports a more general `Uri` schema would be nice.	Saroupille	2020-06-11T15:46:02Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/360250995		There is no default at the level of this definition. `endpoint` is a mandatory field :-)	pirbo	2020-06-12T13:04:18Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/360252880		The goal of this MR is to support more complex Uri but I'm not sure it is to advertise them :-) I think users will recognize with this example that the argument is an Uri and will give more complex one by themselves if they need to...	pirbo	2020-06-12T13:07:09Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/360253115		"Variable names that start by an underscore are OK in OCaml. I cannot find the quote, I'm pretty sure I read it somewhere ""referential"" (but it is apparently neither the reference manual nor real world ocaml) that the convention is:
- variable name starting by an underscore is reserved for unused variable that you still need (or want) to define it anyway.
- variable name starting by 2 underscore are reserved for generated code and code generator must name their variable with a schema that minimize the risk of clashes."	pirbo	2020-06-12T13:07:28Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/360318216		I thought there was a rule of thumb which was to always under estimate the users ;) .	Saroupille	2020-06-12T14:45:38Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/360335355		yes, as @pirbo pointed out, `endpoint` here is not optional. i'll add comments to `client_config.ml`	haochenxie	2020-06-12T15:11:53Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360339929		I am not sure what you mean. could you please elaborate?	haochenxie	2020-06-12T15:18:13Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360342636		"good point. do you think changing to ""HTTP/HTTPS endpoint of the node RPC interface ..."" would be enough? or more hints should be added?"	haochenxie	2020-06-12T15:21:56Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360344778		IMO an explanation on what mighty things a user could do (like, passing a username+password, etc.) would be nice to have in a lengthy document, but here it's sufficient to signify the endpoint being a full URL of the HTTP/HTTPS schema	haochenxie	2020-06-12T15:25:46Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360347458		"i never came cross the ""rules"". just had noticed that the ocaml compiler won't issue unused variable warnings when a variable name is prefixed with an underscore so it does look to me that it's rather an ""official"" convention and would respect it more in the future"	haochenxie	2020-06-12T15:30:50Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360366927		good point. i'll try to test my python skill and make the suggested change	haochenxie	2020-06-12T16:08:23Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360367981		attempted in `3f4d51c09`. i chose to live the `rpc_port` and `use_tls` as optional argument on the Client class constructor since it seems to me that there are a many cases the test code should only care about setting those components than specifying the whole endpoint.	haochenxie	2020-06-12T16:10:33Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360368062		Python!!!	haochenxie	2020-06-12T16:10:44Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360368461		nice point. will add them.	haochenxie	2020-06-12T16:11:30Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360368583		add in `964af52be`	haochenxie	2020-06-12T16:11:44Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/360369534		"changed to ""HTTP(S) endpoint of the node RPC interface; e.g. 'http://localhost:8732'"""	haochenxie	2020-06-12T16:12:57Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/361878123		finally managed to promote the change to `__init__` with the help from @bidinger	haochenxie	2020-06-16T09:53:51Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/367947468		@Saroupille ping	haochenxie	2020-06-25T08:05:46Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/367947563		@Saroupille ping	haochenxie	2020-06-25T08:05:53Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/368309699		"This is incorrect in the case `mode == ""mockup""`. In this case, previously `-addr` and `-port` were NOT added (though I see `-S` was, but it was incorrect). We don't want to pass these options in the mockup mode as it should not make any use of them. Hence please restrict the `client.extend(connectivity_options)` line to the `mode is None or mode ==""client""` case."	smelc	2020-06-25T15:28:40Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/368336818		What is the rationale for keeping the old deprecated options? For testing that they are indeed deprecated? I think in sake of maintainability, let's just remove these options from `client.py`. If we end up wanting to test that they are deprecated, we could just avoid using `client.py` altogether. I think it makes sense to keep the invariant that `client.py` only gives an interface to non-deprecated functionalities.	arvidnl	2020-06-25T16:07:20Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/368337348		If finally we decide to keep all options, consider wrapping them up in some structure, so that you do not have to pass around and describe the four options (host, port, tls, endpoint) everywhere).	arvidnl	2020-06-25T16:08:13Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/368337947		I think what @Saroupille means is that the suffix of the errors should either be consistently `_arg` or consistently `_argument`. However, it is not the case with the existing errors so I don't think this is an issue.	arvidnl	2020-06-25T16:09:13Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/368337952		"```suggestion:-0+0
      ""HTTP(S) endpoint of the node's RPC interface; e.g. 'http://localhost:8732'""
```"	arvidnl	2020-06-25T16:09:13Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/368337963		Perhaps @Saroupille also means to add a path to the end of the URI, however, at that start it becoming overly convoluted to the point that the user might be more confused. So I think this is fine.	arvidnl	2020-06-25T16:09:14Z		False				0	tezos/tezos	1840
gid://gitlab/DiffNote/368559521		Ah I see. Maybe it's worthy to have its own MR to fix the existing inconsistency.	haochenxie	2020-06-26T01:25:39Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/368561004		"addressing this in
```
[hx-client-endpoint-arg 763eb285e] Tests/Python: do not pass connectivity options when client mode being 'mockup'
```"	haochenxie	2020-06-26T01:34:49Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/368567367		"Well initially I was to remove those parameters but in discussion with @bidinger, I was told that the class `Client` is supposed to be a faithful abstraction over the actual client binary and should have those options leaved out. The actual test suites will use `Sandbox` and that is modified to only use the `endpoint` option.

So right now no one would initiate `Client` with the deprecated options but they are still available to tests that want to pass then to the binary specifically (i.e. to test the deprecation)"	haochenxie	2020-06-26T02:09:16Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/368568168		">If finally we decide to keep all options, consider wrapping them up in some structure, so that you do not have to pass around and describe the four options (host, port, tls, endpoint) everywhere).

I rather think it is fine since
1. in Python, we have keyword arguments
2. it should be very rare that anything than `endpoint` will be used"	haochenxie	2020-06-26T02:13:34Z		False				-2	tezos/tezos	1840
gid://gitlab/DiffNote/368633299		Inconsistency is indeed already there	pirbo	2020-06-26T06:27:23Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/368732436		Okay, that works for me!	arvidnl	2020-06-26T09:07:13Z		False				-1	tezos/tezos	1840
gid://gitlab/DiffNote/330248902		2cents: missing spaces around `+`	dannywillems	2020-04-23T16:22:42Z		False				0	tezos/tezos	1759
gid://gitlab/DiffNote/330249305		Autoformatter needed :)	mbouaziz	2020-04-23T16:23:21Z		False				0	tezos/tezos	1759
gid://gitlab/DiffNote/330529505		Fix in 26d41571	Saroupille	2020-04-23T23:25:17Z		False				-2	tezos/tezos	1759
gid://gitlab/DiffNote/327176103		"The `ref false` must be the same as the one created in `pp_log_short_message`, otherwise `!used` will always be `false`.

I think instead of splitting the function in two, I would juste write a big `if not short then` around the part which prints the parameters in parentheses."	romain.nl	2020-04-20T09:57:51Z		False				0	tezos/tezos	1761
gid://gitlab/DiffNote/327233760		nice catch ! I've done it maybe in a rush on Friday. I took a moment more to refactor a bit more these two functions, transform them in the pretty printers and collect the result at the end. I've diff the printout from this branch and master and the log is the same. This MR does not change anything. It only adds a small functionality now.	abate	2020-04-20T11:19:06Z		False				-2	tezos/tezos	1761
gid://gitlab/DiffNote/327373706		"To be honest I don't understand the need for this refactoring. This commit can simply be implemented just by modifying exactly one line:
```
List.iter print_field fields ;
```
into:
```
if not short then List.iter print_field fields ;
```

If you think the refactoring is beneficial I suggest:
- that you put it in its own commit instead of merging it with the addition of `?short` (in fact I think the refactoring itself could be split into several commits, if only for the review, as there are several independent changes);
- and that you motivate it on its own.

As the original writer of the code I am very biased though ;)"	romain.nl	2020-04-20T14:24:37Z		False				0	tezos/tezos	1761
